Year (coverage),Area,population_group,is_synthetic,regional_smoking_history_rate,regional_binge_drinking_rate,regional_insufficient_physical_activity_rate,regional_unhealthy_diet_rate,regional_overweight_rate,regional_obesity_rate,regional_risk_score,screening_risk_category
2nd Quarter 2025,Bulacan,Adult,0,0.03713747982055505,0.046792786507556645,0.033417160843358835,0.03137852988180321,0.03394689662445546,0.01676577241642262,0.0332,Low
2nd Quarter 2025,Nueva Ecija,Adult,0,0.05006007320289132,0.05336897769625539,0.022344165093984597,0.02892712883541615,0.02230653222906428,0.011735878615891104,0.0315,Low
2nd Quarter 2025,Pampanga,Adult,0,0.031982687024851464,0.0331086692646777,0.03781756425818267,0.03721597563832279,0.023533827381332653,0.011363636363636364,0.0292,Low
2nd Quarter 2025,Tarlac,Adult,0,0.029242768930776732,0.025377532228360956,0.004549886252843679,0.008369624092731015,0.014089481096305926,0.0049680424656050265,0.0144,Low
2nd Quarter 2025,Zambales,Adult,0,0.04792177988853546,0.04143592560760582,0.023028326879967392,0.03532664073506348,0.02784398507899097,0.011917314218374815,0.0312,Low
2nd Quarter 2025,City of Angeles,Adult,0,0.06430768435472616,0.05033730517718214,0.04983328594690997,0.04900617746646334,0.028922949675618394,0.01157951872625294,0.0423,Low
2nd Quarter 2025,City of Olongapo,Adult,0,0.020267169734359863,0.03286085759445266,0.01687656146433488,0.023963697547544995,0.012058328659562535,0.003135675317391526,0.0182,Low
2nd Quarter 2025,Region 4A,Adult,0,0.04239766347664204,0.06191232401535866,0.015335025306882308,0.09919497934725696,0.07139649630577695,0.07353858208738147,0.0606,Low
2nd Quarter 2025,Batangas,Adult,0,0.05175147497394062,0.07494885118864406,0.015744263702837692,0.1011569589542105,0.08303695905767207,0.07352625466546996,0.0667,Low
2nd Quarter 2025,Cavite,Adult,0,0.0383675307133209,0.051604134153483666,0.014932649047201525,0.09996343853781234,0.07414190586777615,0.07415036916920847,0.0589,Low
2nd Quarter 2025,Laguna,Adult,0,0.038368887057118085,0.049941020138425024,0.015086053749840116,0.0943002714494834,0.05435385074542018,0.07055554765999175,0.0538,Low
2nd Quarter 2025,Quezon,Adult,0,0.03455417046924674,0.06801520363443081,0.0174450673432752,0.097449680583274,0.06908326898197828,0.07489494850220131,0.0602,Low
2nd Quarter 2025,Rizal,Adult,0,0.03636376851623032,0.05936823130932826,0.013511941969152941,0.09495428181012051,0.05235423238505037,0.07180808536000349,0.0547,Low
2nd Quarter 2025,City of Lucena,Adult,0,0.036241108199176336,0.04770997129664296,0.016236116310994635,0.11069512042930238,0.06983651566204917,0.08219143891176837,0.0605,Low
2nd Quarter 2025,Region 4B,Adult,0,0.061912450093053586,0.07993860053764296,0.02296514864714397,0.03713394944883643,0.05354955700128843,0.028337601603384922,0.0473,Low
2nd Quarter 2025,Marinduque,Adult,0,0.02249286811498793,0.042242703533026116,0.00021944261575597982,0.0007680491551459293,0.032148343208251044,0.016677638797454465,0.0191,Low
2nd Quarter 2025,Occidental Mindoro,Adult,0,0.07367752028942993,0.08560672729050553,0.03830546592353574,0.044612300772465044,0.022782829764349272,0.01821159675369121,0.0472,Low
2nd Quarter 2025,Oriental Mindoro,Adult,0,0.05767247897715556,0.08404555140572371,0.019842815571798456,0.041278097289370576,0.05550718328254245,0.031047361547098046,0.0482,Low
2nd Quarter 2025,Palawan,Adult,0,0.06751114371156125,0.0755233312644586,0.03176663093155786,0.042219150256728545,0.04094961349658636,0.03842464594030356,0.0494,Low
2nd Quarter 2025,Romblon,Adult,0,0.0692978430472694,0.08320330426801285,0.010188159706287288,0.041762276273519965,0.11023405231757687,0.012345112436897659,0.0545,Low
2nd Quarter 2025,City of Puerto Princesa,Adult,0,0.047490455349660114,0.07970947015550796,0.0,0.0,0.09735543346680324,0.024490175994040412,0.0415,Low
2nd Quarter 2025,Region 5,Adult,0,0.0473633642738471,0.05374266861419139,0.053815393503106684,0.06329421212313656,0.05002652922004093,0.01469759762035969,0.0472,Low
2nd Quarter 2025,Albay,Adult,0,0.04760274505532127,0.04228847979334278,0.08970448639143493,0.09220211325687432,0.06425359082491713,0.023700222529994864,0.06,Low
2nd Quarter 2025,Camarines Norte,Adult,0,0.0221218145671426,0.021977227543827943,0.03283029098138442,0.03960780769925899,0.027399240918127597,0.008855955178022772,0.0255,Low
2nd Quarter 2025,Camarines Sur,Adult,0,0.03954843174174029,0.04148763256569948,0.06827435266096976,0.07296544843013245,0.04185508832348981,0.014432696588830419,0.0464,Low
2nd Quarter 2025,Catanduanes,Adult,0,0.03973178920366668,0.06749594477347316,0.03321513448262854,0.03436568712512732,0.06303519559394923,0.021860500207476707,0.0433,Low
2nd Quarter 2025,Masbate,Adult,0,0.13857022943480693,0.1684620406640552,0.04567711247901511,0.10810716284275322,0.06949496362618915,0.01937604924454393,0.0916,Low
2nd Quarter 2025,Sorsogon,Adult,0,0.04114950946350333,0.04517733809770325,0.02282857106781651,0.026547052361772246,0.055840351519589895,0.004974810288008687,0.0328,Low
2nd Quarter 2025,City of Naga,Adult,0,0.0221969265793967,0.026323278315310186,0.0616107000569152,0.08779169038133182,0.03237051792828685,0.012379055207740467,0.0404,Low
2nd Quarter 2025,Region 6,Adult,0,0.020009361298144113,0.02630342845139981,0.013946845689089125,0.015667769844380824,0.013171974985817467,0.004813791209972594,0.0157,Low
2nd Quarter 2025,Aklan,Adult,0,0.019257703081232494,0.027160864345738295,0.03356342537014806,0.029461784713885553,0.01485594237695078,0.007703081232492998,0.022,Low
2nd Quarter 2025,Antique,Adult,0,0.03648193852367063,0.04203126168573779,0.021770996933662405,0.031471094159000824,0.01512975843242839,0.006342083613791041,0.0255,Low
2nd Quarter 2025,Capiz,Adult,0,0.019751457632889304,0.03106354002638635,0.03788568753457888,0.03174447801847044,0.012465421117589479,0.009567178788781546,0.0237,Low
2nd Quarter 2025,Guimaras,Adult,0,0.0074217035594917906,0.010167565073541824,0.002979372278052239,0.00703627012975321,0.010271660233398228,0.0051175431291567725,0.0072,Low
2nd Quarter 2025,Iloilo,Adult,0,0.027256051586185166,0.03430076186403484,3.094720968703931e-05,0.0016317619653166181,0.014002205692035877,5.626765397643511e-06,0.0129,Low
2nd Quarter 2025,City of Iloilo,Adult,0,0.0176289556432729,0.022256417118262303,0.0294373452866796,0.03367453892642894,0.019557993800316673,0.0066457037086594855,0.0215,Low
2nd Quarter 2025,Region 7,Adult,0,0.035389150639787856,0.06630107360778559,0.0522617852269509,0.06984758373883268,0.04302669859169434,0.033361653922401584,0.05,Low
2nd Quarter 2025,Bohol,Adult,0,0.03371642106747515,0.06819431714023831,0.05749841359373899,0.09899880138193612,0.05238666008601847,0.02614397518155538,0.0562,Low
2nd Quarter 2025,Cebu,Adult,0,0.03862007956982275,0.07703173992987851,0.04871914816753199,0.057896540704271665,0.04603285613053527,0.03968301753963439,0.0513,Low
2nd Quarter 2025,City of Cebu,Adult,0,0.040643360421403325,0.06751007361051707,0.0837404047452896,0.11580712693874795,0.05196632375120996,0.04078968102109268,0.0667,Low
2nd Quarter 2025,City of Lapu-Lapu,Adult,0,0.02640189268096245,0.030089096949562067,0.045051847377428775,0.05868066042484647,0.017529950669485553,0.015843652471559447,0.0323,Low
2nd Quarter 2025,City of Mandaue,Adult,0,0.009266165586092145,0.005135119628205864,0.011044810373515405,0.007602272075276837,0.003040908830110735,0.005421997819725744,0.0069,Low
2nd Quarter 2025,Region 8,Adult,0,0.029041341439760286,0.04905157480051635,0.008460915919230023,0.020976717432162183,0.02967340195704664,0.004411046678839684,0.0236,Low
2nd Quarter 2025,Biliran,Adult,0,0.04321561338289963,0.08786102373462969,0.06062339147841007,0.07116814412353446,0.0516871604232199,0.012832427795253074,0.0546,Low
2nd Quarter 2025,Eastern Samar,Adult,0,0.01935787092794407,0.05070058455482772,0.0,0.0,0.02702464530153042,0.0,0.0162,Low
2nd Quarter 2025,Leyte,Adult,0,0.028091856736723222,0.045409110381265175,0.021834798073552892,0.06850310905715733,0.03414770293250945,0.01479236171510911,0.0355,Low
2nd Quarter 2025,Northern Samar,Adult,0,0.028431717029749354,0.05009955493089716,0.0,0.0,0.04518037011009604,0.0,0.0206,Low
2nd Quarter 2025,Southern Leyte,Adult,0,0.024415449039377438,0.03155946154813896,0.0,0.0,0.028522132959508277,0.0,0.0141,Low
2nd Quarter 2025,Samar,Adult,0,0.0501956691886251,0.0688103313331594,0.0,0.0,0.014857813722932428,0.0,0.0223,Low
2nd Quarter 2025,Ormoc City,Adult,0,0.0253257328990228,0.04849348534201954,0.0,0.0,0.05480456026058632,0.0,0.0214,Low
2nd Quarter 2025,City of Tacloban,Adult,0,0.020622857994337655,0.04513485322604679,0.0,0.0,0.006765012665772612,0.0,0.0121,Low
2nd Quarter 2025,Region 9,Adult,0,0.03956495401259321,0.033758937255771886,0.034680391788816274,0.047576489258229104,0.0230491613057352,0.0094470419603092,0.0313,Low
2nd Quarter 2025,Zamboanga del Norte,Adult,0,0.041060735671514116,0.03513641410188741,0.0588883024225106,0.07158327721456782,0.02803814862675864,0.00900023660884917,0.0406,Low
2nd Quarter 2025,Zamboanga del Sur,Adult,0,0.03876306620209059,0.034941553332584016,0.029068787231651117,0.04155895245588401,0.01950798021805103,0.007558727661009329,0.0286,Low
2nd Quarter 2025,Zamboanga Sibugay,Adult,0,0.044300233677749934,0.038866522143078355,0.031483149863453366,0.04572904642585658,0.02224865564908922,0.013098623272051578,0.0326,Low
2nd Quarter 2025,City of Isabela,Adult,0,0.03760048080534896,0.021410863195853055,0.028961009691232813,0.038539553752535496,0.022462624896701977,0.015588610923296522,0.0274,Low
2nd Quarter 2025,City of Zamboanga,Adult,0,0.025559639158035417,0.018793852322084866,0.008478115603073839,0.02088205813564985,0.02482876712328767,0.0018376211159371867,0.0167,Low
2nd Quarter 2025,Region 10,Adult,0,0.03980379238143202,0.04720987109214652,0.034308737241158065,0.04337057644611707,0.038950040876587204,0.010589968161105497,0.0357,Low
2nd Quarter 2025,Bukidnon,Adult,0,0.03517820804706546,0.054031591884431726,0.04858662583361876,0.06277073721112969,0.038663792235004935,0.013327826244635625,0.0421,Low
2nd Quarter 2025,Camiguin,Adult,0,0.0,0.026441541892322395,0.0,0.0,0.0,0.0,0.0044,Low
2nd Quarter 2025,Lanao del Norte,Adult,0,0.028168370029951758,0.020897638155337586,0.04805999496993393,0.056291012186478265,0.03276402130918902,0.01064316253972609,0.0328,Low
2nd Quarter 2025,Misamis Occidental,Adult,0,0.015409006202542208,0.020443356604455818,0.011570661697215809,0.015214307568214057,0.026979667899758017,0.00407476427558201,0.0156,Low
2nd Quarter 2025,Misamis Oriental,Adult,0,0.05577354260089686,0.05617059043348281,0.04076747010463378,0.05242199177877429,0.0398565956651719,0.012051569506726457,0.0428,Low
2nd Quarter 2025,City of Cagayan De Oro,Adult,0,0.055946516537649545,0.06242936045891711,0.0,0.0,0.052171965965069414,0.0,0.0284,Low
2nd Quarter 2025,City of Iligan,Adult,0,0.08355623913334224,0.07857429450314297,0.05747626053229905,0.0727898889929116,0.060017386652400695,0.04139360706165574,0.0656,Low
2nd Quarter 2025,Region 11,Adult,0,0.035421545667447304,0.05213593252779571,0.08606460121219665,0.08421285021824208,0.06206380760462782,0.007585954702124845,0.0546,Low
2nd Quarter 2025,Davao de Oro,Adult,0,0.02623969045922004,0.03565319213929335,0.057748701761531414,0.07459016393442623,0.03731290092658589,0.03446695855819163,0.0443,Low
2nd Quarter 2025,Davao del Norte,Adult,0,0.037523200252734666,0.05742210638549935,0.07796864510524029,0.0822611854835525,0.08863088891521542,0.0,0.0573,Low
2nd Quarter 2025,Davao Oriental,Adult,0,0.04716487683682309,0.07438827048497033,0.11729515029667043,0.12359633207473153,0.0067833733797544905,0.00841792118210497,0.0629,Low
2nd Quarter 2025,Davao del Sur,Adult,0,0.04160508574089446,0.05361083554349807,0.10138076245621849,0.085022169133278,0.06933168667624967,0.0,0.0585,Low
2nd Quarter 2025,Davao Occidental,Adult,0,0.04374732334047109,0.04194860813704497,0.0523982869379015,0.06751605995717344,0.05417558886509636,0.0,0.0433,Low
2nd Quarter 2025,City of Davao,Adult,0,0.031671397583692175,0.05054679102219991,0.09845456710500061,0.07862977195048951,0.0767020037203674,0.0,0.056,Low
2nd Quarter 2025,Region 12,Adult,0,0.02974348169007668,0.030035335689045935,0.0023889317574166506,0.004298084014088718,0.02074156541942979,0.019940034680797147,0.0179,Low
2nd Quarter 2025,Cotabato,Adult,0,0.03063546834195098,0.027609678332826414,0.0,0.0,0.018684384406431245,0.018684384406431245,0.0159,Low
2nd Quarter 2025,Sarangani,Adult,0,0.03603648383328777,0.03860874319656038,0.020851455128364442,0.037515222307826133,0.03484355195466859,0.01729751223997813,0.0309,Low
2nd Quarter 2025,South Cotabato,Adult,0,0.026395977755770548,0.026776872095680658,0.0,0.0,0.016702216805058276,0.016702216805058276,0.0144,Low
2nd Quarter 2025,Sultan Kudarat,Adult,0,0.03097119637967235,0.03190209894746856,0.0,0.0,0.018071061160978195,0.01807445861560519,0.0165,Low
2nd Quarter 2025,City of General Santos,Adult,0,0.00821728766779576,0.016403211642202986,0.0,0.0,0.03540960983565425,0.0620060218291306,0.0203,Low
2nd Quarter 2025,Caraga,Adult,0,0.03763402237747167,0.05234056500422047,0.04652843878522297,0.06238887591817676,0.042054291409996225,0.019890088180887555,0.0435,Low
2nd Quarter 2025,Agusan del Norte,Adult,0,0.04734844100830999,0.06411888613689498,0.06556561190713178,0.08424573505242934,0.05550797435244555,0.030728455359829633,0.0579,Low
2nd Quarter 2025,Agusan del Sur,Adult,0,0.04596991060396831,0.0526382731303147,0.03392325023620903,0.048368340722436225,0.03196089832109892,0.013027836325314339,0.0376,Low
2nd Quarter 2025,Surigao del Norte,Adult,0,0.02609600925390399,0.05101214574898785,0.04879120879120879,0.06402544823597456,0.040694042799305954,0.017015615962984385,0.0413,Low
2nd Quarter 2025,Surigao del Sur,Adult,0,0.03861424325611997,0.05079746806724596,0.049300088481520975,0.06937858747192413,0.043741633958754,0.025376046464142297,0.0462,Low
2nd Quarter 2025,Dinagat Islands,Adult,0,0.04008188061278394,0.0768621236133122,0.07791864764923402,0.09462493396724775,0.06418383518225039,0.02806391970417327,0.0636,Low
2nd Quarter 2025,City of Butuan,Adult,0,0.022726505251072164,0.032570154999493464,0.026728126160807754,0.0355249383716611,0.03500151960287712,0.010772295951102556,0.0272,Low
2nd Quarter 2025,BARMM,Adult,0,0.04007974504451717,0.008049533391450989,0.02125105397796293,0.02476848212882112,0.034066711445843396,0.019720106326726022,0.0247,Low
2nd Quarter 2025,Basilan,Adult,0,0.04323247550339184,0.0004845482933132336,0.017389899860019382,0.0356950576074082,0.019758802627328525,0.014697964897168084,0.0219,Low
2nd Quarter 2025,Lanao del Sur,Adult,0,0.034564425463918504,0.005906579034973416,0.03498292703805511,0.037817324062889374,0.034521624166563625,0.03537289441395512,0.0305,Low
2nd Quarter 2025,Maguindanao del Norte,Adult,0,0.03819635204922536,0.011276233380947149,0.0,0.0,0.04051752554664323,0.0,0.015,Low
2nd Quarter 2025,Maguindanao del Sur,Adult,0,0.032643998752224894,0.010413417252325816,0.0,0.0,0.023377433620199277,0.0,0.0111,Low
2nd Quarter 2025,Sulu,Adult,0,0.030680473372781066,0.00035502958579881655,0.0,0.0,0.0307396449704142,0.0,0.0103,Low
2nd Quarter 2025,Tawi-Tawi,Adult,0,0.13762369289072918,0.02080847778791494,0.05481086392027511,0.06386413081619763,0.029230121412028916,0.01624675415818654,0.0538,Low
2nd Quarter 2025,Special Geographic Area (SGA),Adult,0,0.04293563046869701,0.0016618056026588889,0.023604422437767076,0.04313911686902259,0.03642406565827851,0.024859255239774808,0.0288,Low
2nd Quarter 2025,City of Cotabato,Adult,0,0.03140366172624237,0.011246730601569312,0.034158674803836095,0.037628596338273756,0.05231037489102005,0.037175239755884916,0.034,Low
2nd Quarter 2025,NIR,Adult,0,0.04837293851291298,0.05454871309074018,0.006311103958567264,0.0,0.03425479230597607,0.007198060035039337,0.0251,Low
2nd Quarter 2025,Negros Occidental,Adult,0,0.05277415993748372,0.05515238343318572,0.0,0.0,0.029294087001823392,0.0,0.0229,Low
2nd Quarter 2025,Negros Oriental,Adult,0,0.03889239373220345,0.052976180327030296,0.02942079148834592,0.0,0.04023939027093386,0.03355555934457535,0.0325,Low
2nd Quarter 2025,Siquijor,Adult,0,0.045652792263202804,0.06347776618943775,0.0,0.0,0.055797857210581205,0.0,0.0275,Low
2nd Quarter 2025,City of Bacolod,Adult,0,0.027159285539515538,0.04493923823505424,0.0,0.0,0.06475817633145747,0.0,0.0228,Low
3rd Quarter 2025,NCR,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Malabon,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Navotas,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Valenzuela,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Caloocan,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Marikina,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Pasig,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Pateros,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Taguig,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Quezon City,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Makati,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Mandaluyong,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of San Juan,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Manila,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Las Piñas,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Muntinlupa,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Parañaque,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Pasay City,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,CAR,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Abra,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Apayao,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Benguet,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Ifugao,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Kalinga,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Mountain Province,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Baguio,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Region 1,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Ilocos Norte,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Ilocos Sur,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,La Union,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Pangasinan,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Dagupan,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Region 2,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Batanes,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Cagayan,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Isabela,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Nueva Vizcaya,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Quirino,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Santiago,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Region 3,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Aurora,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Bataan,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Bulacan,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Nueva Ecija,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Pampanga,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Tarlac,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Zambales,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Angeles,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,City of Olongapo,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Region 4A,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Batangas,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Cavite,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Laguna,Adult,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
